59534, 64
65051, 64
64484, 64
38521, 64
48265, 64
85973, 64
42310, 64
46968, 64
68788, 64
29907, 64
89289, 64
68426, 64
41637, 64
54128, 64
48831, 64
78501, 64
50237, 64
28374, 64
43700, 64
40357, 64
50721, 64
26962, 64
76904, 64
76851, 64
51345, 64
62809, 64
53476, 64
57235, 64
73327, 60
30346, 64
5937, 64
